steam_id_hash,degree,clustering,betweenness,in_largest_component,inventory_log,cs2_hours,country
01d803f6dd479efb,1,0.0,0.0,True,0.0,5073.483333333334,JM
de94b29b6db1ed7b,1,0.0,0.0,True,0.0,2601.9,BR
c4fe458623d0365d,1,0.0,0.0,True,0.0,0.0,BR
7f2b1675aeec2960,1,0.0,0.0,True,0.0,2019.1833333333332,BR
8c46e99a577d2183,1,0.0,0.0,True,0.2776317365982795,1082.7833333333333,BR
1847c7e478a39e79,1,0.0,0.0,True,4.001863709427935,5013.3,BR
0e584888a9d18a11,1,0.0,0.0,True,0.5822156198526637,4108.266666666666,BR
edcf5a0c3e70d533,1,0.0,0.0,True,1.1249295969854831,3479.3166666666666,BR
c84994941b0a83ee,1,0.0,0.0,True,0.0295588022415444,480.35,
b9df29c0e7c73242,1,0.0,0.0,True,0.5766133643039938,3895.283333333333,PY
eab0f0a71cd9b19d,2,1.0,0.0,True,0.2468600779315258,1678.1666666666667,GB
39edd89f7caf7a2a,2,1.0,0.0,True,3.094219220268645,403.53333333333336,CG
2a46b33e79746b61,1,0.0,0.0,True,0.7884573603642702,172.18333333333334,RU
e570c009920a53f9,1,0.0,0.0,True,0.5596157879354227,1471.1666666666667,
e5c7b7030ed2f4d6,1,0.0,0.0,True,0.0,267.4,BR
595758ff54bcecec,1,0.0,0.0,True,0.0,0.0,BR
83ce928e285b8588,1,0.0,0.0,True,0.0,0.0,DE
37e1994322ead60a,1,0.0,0.0,True,0.0,1148.0666666666666,BR
281a776ea84cf110,1,0.0,0.0,True,0.0,4882.616666666667,BR
ac3314096f5f4a57,1,0.0,0.0,True,0.3435897043900769,5200.333333333333,
bb97f596aff2b0af,1,0.0,0.0,True,3.194173212227829,0.0,US
98e31ff0ffca189c,1,0.0,0.0,True,0.883767540168595,0.0,EH
60856ca610fa3dc5,1,0.0,0.0,True,2.298577071596507,0.0,BR
2c3d934ebcc08435,1,0.0,0.0,True,3.032064202801381,1256.5,US
fea24bccd2b94f77,1,0.0,0.0,True,2.277267285009756,5903.616666666667,BR
55a14b8b8685c50e,1,0.0,0.0,True,4.3052805704285655,3451.65,BR
cb3584b95b63a2fe,1,0.0,0.0,True,0.3001045924503381,0.0,BR
b3910c3def9db977,1,0.0,0.0,True,2.916689066213538,1301.5,BR
e9fc21635210fa06,1,0.0,0.0,True,0.0,1068.0166666666669,
38ecbbf04c35bb09,1,0.0,0.0,True,0.0,0.0,BR
505ad28384b8aaad,1,0.0,0.0,True,0.0,675.4833333333333,BR
d088be8e4cbb98dd,1,0.0,0.0,True,3.330059353828816,5631.566666666667,BR
ed5b1a3c4dda8c26,1,0.0,0.0,True,3.0238337036648657,4042.266666666667,
0c55f9a389d76c46,1,0.0,0.0,True,0.712949807856125,656.8166666666667,MC
a7898e0686ca1146,1,0.0,0.0,True,1.5238800240724537,2369.5666666666666,AR
c1bf83f1b219a2fb,1,0.0,0.0,True,3.666378188767423,797.15,
8e19955bce003c5c,1,0.0,0.0,True,2.224623551524334,119.26666666666668,BR
a3637dd7add62cf4,1,0.0,0.0,True,1.5238800240724537,0.0,
